Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-30 00:00:00-04:00,330.9260284377432,336.921037638267,329.3577828102495,334.7969665527344,22828100,0.0,0.0
2023-10-31 00:00:00-04:00,336.3255108784327,336.47438729264275,332.19650001311294,335.59100341796875,20265300,0.0,0.0
2023-11-01 00:00:00-04:00,337.25854792853954,344.8317087124147,337.1195763995562,343.49176025390625,28158800,0.0,0.0
2023-11-02 00:00:00-04:00,344.65303519421735,346.2311859810314,342.20143560433667,345.7250061035156,24348100,0.0,0.0
2023-11-03 00:00:00-04:00,347.02520380842185,351.74975071794626,344.74232101279864,350.17156982421875,23624000,0.0,0.0
2023-11-06 00:00:00-05:00,350.8167392378533,354.876264288635,350.7174781997219,353.873779296875,23828300,0.0,0.0
2023-11-07 00:00:00-05:00,356.7224079701727,359.7596080704009,354.965605650305,357.843994140625,25833900,0.0,0.0
2023-11-08 00:00:00-05:00,358.9854453710504,361.15913210438504,357.8638591225914,360.494140625,26767800,0.0,0.0
2023-11-09 00:00:00-05:00,359.600798335479,362.07226805792885,357.67524920435096,358.0028076171875,24847300,0.0,0.0
2023-11-10 00:00:00-05:00,358.79681326613644,367.3426826939886,358.37995931758695,366.9158935546875,28042100,0.0,0.0
2023-11-13 00:00:00-05:00,365.47674708793227,365.72488457766417,363.17402391356717,363.9482116699219,19986500,0.0,0.0
2023-11-14 00:00:00-05:00,368.2459516221875,369.17895096034954,364.61321531853474,367.5114440917969,27683900,0.0,0.0
2023-11-15 00:00:00-05:00,369.2618480370104,371.10179814180987,365.11450137215627,367.6606140136719,26860100,0.75,0.0
2023-11-16 00:00:00-05:00,368.943632873062,374.30435001625926,368.16787378879644,374.1253356933594,27182300,0.0,0.0
2023-11-17 00:00:00-05:00,371.5792022635868,372.3350809432151,365.005145947623,367.83966064453125,40157000,0.0,0.0
2023-11-20 00:00:00-05:00,369.2022053086174,376.810617053383,368.98339992208895,375.3883972167969,52465100,0.0,0.0
2023-11-21 00:00:00-05:00,373.62804899357167,374.17504731314,369.1027624295918,371.04217529296875,28423100,0.0,0.0
2023-11-22 00:00:00-05:00,375.94535168873216,377.7256305034054,372.9318227027555,375.7961730957031,23345300,0.0,0.0
2023-11-24 00:00:00-05:00,375.2789554627134,375.91549121999134,373.1008874444975,375.37841796875,10176600,0.0,0.0
2023-11-27 00:00:00-05:00,374.731962508856,378.5709967639776,374.15512852839515,376.552001953125,22179200,0.0,0.0
2023-11-28 00:00:00-05:00,376.29342058531836,380.9181386526685,376.1044509343525,380.6197814941406,20453100,0.0,0.0
2023-11-29 00:00:00-05:00,381.6740559679596,382.2110989077795,375.38840147609375,376.7907409667969,28963400,0.0,0.0
2023-11-30 00:00:00-05:00,376.43267242664,378.0239815470539,373.4290988462353,376.85040283203125,30554400,0.0,0.0
2023-12-01 00:00:00-05:00,374.7121046862492,376.10448881912436,369.29171639734125,372.4743347167969,33020400,0.0,0.0
2023-12-04 00:00:00-05:00,367.0937233301231,367.51142337800945,360.92741195614553,367.1335144042969,32063300,0.0,0.0
2023-12-05 00:00:00-05:00,364.4581343822117,371.05207082009633,363.6326289381052,370.4951171875,23065000,0.0,0.0
2023-12-06 00:00:00-05:00,371.50963606154306,372.14614156591165,366.02957589155807,366.7953796386719,21182100,0.0,0.0
2023-12-07 00:00:00-05:00,366.2284688548053,369.4309675148412,364.32884716235355,368.9336853027344,23118900,0.0,0.0
2023-12-08 00:00:00-05:00,367.19320389043816,372.42459221283207,366.228475168252,372.19586181640625,20144800,0.0,0.0
2023-12-11 00:00:00-05:00,366.47712011214793,369.58015634537594,364.11005186068087,369.2817687988281,27708800,0.0,0.0
2023-12-12 00:00:00-05:00,368.83422055613806,372.3848228134841,368.4463258642292,372.34503173828125,24838300,0.0,0.0
2023-12-13 00:00:00-05:00,373.9760776046103,375.58729735411816,368.7546147441536,372.3350524902344,30955500,0.0,0.0
2023-12-14 00:00:00-05:00,371.280838712993,371.72840483967144,362.1507446830086,363.9409484863281,43277500,0.0,0.0
2023-12-15 00:00:00-05:00,364.85595950446617,370.37577983362354,364.28905050694055,368.7148742675781,78478200,0.0,0.0
2023-12-18 00:00:00-05:00,367.44180201938957,370.97249323253345,366.6759680640395,370.6243896484375,21802900,0.0,0.0
2023-12-19 00:00:00-05:00,369.4707112441685,371.2311096191406,367.82968609003717,371.2311096191406,20603700,0.0,0.0
2023-12-20 00:00:00-05:00,372.96166586355804,373.98606602506203,368.51596159239654,368.60546875,26316700,0.0,0.0
2023-12-21 00:00:00-05:00,370.5348985122851,372.37484866341606,368.02860723154686,371.50958251953125,17708000,0.0,0.0
2023-12-22 00:00:00-05:00,371.648843361054,373.1406900640303,370.6841146123947,372.5439453125,17091100,0.0,0.0
2023-12-26 00:00:00-05:00,372.96165289509315,374.8911102742062,371.46980628351275,372.6235046386719,12673100,0.0,0.0
2023-12-27 00:00:00-05:00,371.65877331795474,373.02132169061383,370.78355178908555,372.0367126464844,14905400,0.0,0.0
2023-12-28 00:00:00-05:00,373.3296194550034,374.4136909666463,372.12620507627264,373.2401123046875,14327000,0.0,0.0
2023-12-29 00:00:00-05:00,373.956180608808,375.10987885076185,371.4498894738907,373.9959716796875,18723000,0.0,0.0
2024-01-02 00:00:00-05:00,371.8278333128194,373.85675319437513,364.77637533441424,368.8540954589844,25258600,0.0,0.0
2024-01-03 00:00:00-05:00,367.00421754136386,371.2311162250648,366.5069353432814,368.5855712890625,23083500,0.0,0.0
2024-01-04 00:00:00-05:00,368.65517399212956,371.071958032483,365.17419883301005,365.94000244140625,20901500,0.0,0.0
2024-01-05 00:00:00-05:00,366.9644073117081,370.0376074932349,364.5078321673447,365.75103759765625,20987000,0.0,0.0
2024-01-08 00:00:00-05:00,367.292633952991,373.1605884048141,367.0042321198686,372.6533508300781,23134000,0.0,0.0
2024-01-09 00:00:00-05:00,369.9879231585575,373.94627016317753,369.17237304189894,373.74737548828125,20830000,0.0,0.0
2024-01-10 00:00:00-05:00,374.32418620703794,382.0818064859509,374.2744701293323,380.68939208984375,25514200,0.0,0.0
2024-01-11 00:00:00-05:00,383.9018856265645,388.55644006426115,378.3124381584288,382.5393371582031,27850800,0.0,0.0
2024-01-12 00:00:00-05:00,383.3946161527287,386.5672789780478,382.5591857091536,386.3584289550781,21645700,0.0,0.0
2024-01-16 00:00:00-05:00,391.52020834386707,391.88819229961535,385.51303113026245,388.14862060546875,27202300,0.0,0.0
2024-01-17 00:00:00-05:00,385.8711055875195,387.98950225722587,382.718323094995,387.3529968261719,22234100,0.0,0.0
2024-01-18 00:00:00-05:00,389.590757608681,391.8484078099571,387.99944854071236,391.72906494140625,23392100,0.0,0.0
2024-01-19 00:00:00-05:00,393.60880476389866,396.50299072265625,391.3610795752693,396.50299072265625,29272000,0.0,0.0
2024-01-22 00:00:00-05:00,397.8456674885771,398.44241223960563,391.45062524493704,394.3547668457031,27016900,0.0,0.0
2024-01-23 00:00:00-05:00,393.59884828463896,397.2091217935274,391.78873385208783,396.7317199707031,20525900,0.0,0.0
2024-01-24 00:00:00-05:00,399.35741189194886,403.42517679056124,398.2733402995586,400.3718566894531,24867000,0.0,0.0
2024-01-25 00:00:00-05:00,402.1222827302953,404.7976633760543,400.3420039680487,402.6692810058594,21021200,0.0,0.0
2024-01-26 00:00:00-05:00,402.1720162977375,403.96225049430717,400.24255886295236,401.7344055175781,17803300,0.0,0.0
2024-01-29 00:00:00-05:00,403.85281064052623,407.7515163738106,402.132203332571,407.492919921875,24510200,0.0,0.0
2024-01-30 00:00:00-05:00,410.0191136359549,410.8047976288008,404.24069712023226,406.3690490722656,33477600,0.0,0.0
2024-01-31 00:00:00-05:00,404.74793405343684,413.0625085146517,395.0509308101669,395.4189147949219,47871100,0.0,0.0
2024-02-01 00:00:00-05:00,399.645822762124,405.7822988220977,399.615987042455,401.5852355957031,30657700,0.0,0.0
2024-02-02 00:00:00-05:00,401.6150459193161,410.4069915289673,401.3664048205646,408.9847717285156,28245000,0.0,0.0
2024-02-05 00:00:00-05:00,407.67193648995806,408.9250973311322,401.7940573158409,403.4450378417969,25352300,0.0,0.0
2024-02-06 00:00:00-05:00,403.6737833372877,405.75241918711475,400.7199260029661,403.285888671875,18382600,0.0,0.0
2024-02-07 00:00:00-05:00,405.2253513604076,412.048049077267,405.1855602830067,411.7994079589844,22340500,0.0,0.0
2024-02-08 00:00:00-05:00,411.7993678721975,413.3011697929746,410.28764094681054,411.8590393066406,21225300,0.0,0.0
2024-02-09 00:00:00-05:00,412.9928590098735,418.53258989376275,412.8337250667871,418.2640380859375,22032800,0.0,0.0
2024-02-12 00:00:00-05:00,418.2739866071132,418.45300090827396,412.4955700788698,413.0028076171875,21202900,0.0,0.0
2024-02-13 00:00:00-05:00,402.7389159311724,407.8410362274365,401.1973532313077,404.1114196777344,27824900,0.0,0.0
2024-02-14 00:00:00-05:00,406.6024273726602,408.3660508109545,403.1150147467339,408.0173034667969,20401200,0.75,0.0
2024-02-15 00:00:00-05:00,406.67217404920154,407.6586038685065,402.8360141628252,405.09783935546875,21825500,0.0,0.0
2024-02-16 00:00:00-05:00,406.49281005598874,406.8216402771548,401.9890766652795,402.6068420410156,22281100,0.0,0.0
2024-02-20 00:00:00-05:00,401.78976350568934,403.03526796096475,396.57859232582433,401.3414001464844,24307900,0.0,0.0
2024-02-21 00:00:00-05:00,398.73083103930014,400.8432017480266,395.7914283369083,400.73358154296875,18631100,0.0,0.0
2024-02-22 00:00:00-05:00,408.71478444266717,411.3452740659007,407.1006155180746,410.1695251464844,27009900,0.0,0.0
2024-02-23 00:00:00-05:00,414.1751061358801,414.36439484849507,407.49918971824974,408.8642578125,16295900,0.0,0.0
2024-02-26 00:00:00-05:00,409.98022599205785,410.67772069092507,405.8949650583185,406.0743408203125,16193500,0.0,0.0
2024-02-27 00:00:00-05:00,406.52267149644587,406.8515016937889,402.3975766433515,406.0145263671875,14835800,0.0,0.0
2024-02-28 00:00:00-05:00,406.71199923437507,407.8279663601961,403.8622996386407,406.253662109375,13183100,0.0,0.0
2024-02-29 00:00:00-05:00,407.17038672368494,412.71038837541505,404.4601676819315,412.15240478515625,31947300,0.0,0.0
2024-03-01 00:00:00-05:00,409.7908782935449,414.37434071888777,409.40229671994484,414.00567626953125,17800300,0.0,0.0
2024-03-04 00:00:00-05:00,411.95310713420247,415.84904886214485,410.8371399665941,413.42779541015625,17596000,0.0,0.0
2024-03-05 00:00:00-05:00,412.4711952290164,412.7601607658309,399.1991233687723,401.2018737792969,26919200,0.0,0.0
2024-03-06 00:00:00-05:00,401.520730349561,403.7028565055454,396.9572155769562,400.6438903808594,22344100,0.0,0.0
2024-03-07 00:00:00-05:00,404.6594510933356,408.3062921519282,400.79340001238523,407.6686096191406,18718500,0.0,0.0
2024-03-08 00:00:00-05:00,406.49279622041365,408.943970922281,402.87584635764586,404.7590637207031,17971700,0.0,0.0
2024-03-11 00:00:00-04:00,402.3079090049905,404.2209868017705,399.8169001180621,403.0651550292969,16120800,0.0,0.0
2024-03-12 00:00:00-04:00,406.15401359976437,414.07543405197885,405.327012025755,413.7864685058594,22457000,0.0,0.0
2024-03-13 00:00:00-04:00,416.5963580657627,416.67605697562533,409.9702800987869,413.6071472167969,17115900,0.0,0.0
2024-03-14 00:00:00-04:00,418.72863404872095,426.28139027338693,416.48672597594526,423.69073486328125,34157300,0.0,0.0
2024-03-15 00:00:00-04:00,417.7820672194502,421.08016064962663,411.3054439239168,414.9223937988281,45049800,0.0,0.0
2024-03-18 00:00:00-04:00,412.76018651759574,419.21689271760266,412.2918756147088,415.81915283203125,20106000,0.0,0.0
2024-03-19 00:00:00-04:00,416.32729782359553,420.15351436066743,414.0554988591103,419.8944396972656,19837900,0.0,0.0
2024-03-20 00:00:00-04:00,420.4823195339551,424.42806927889796,419.1471423578337,423.7007141113281,17860100,0.0,0.0
2024-03-21 00:00:00-04:00,428.2841428024405,429.2706030363767,425.6237622387378,427.8258056640625,21296200,0.0,0.0
2024-03-22 00:00:00-04:00,428.1546284078146,428.31402622095453,424.5376785647452,427.19805908203125,17636500,0.0,0.0
2024-03-25 00:00:00-04:00,423.7106482644727,425.87285741065665,420.09369840693,421.3392028808594,18060500,0.0,0.0
2024-03-26 00:00:00-04:00,424.0792944107052,424.45793261968106,419.83463602416924,420.133544921875,16725600,0.0,0.0
2024-03-27 00:00:00-04:00,422.91352154834817,422.9234953142656,417.5030576163737,419.9143371582031,16705000,0.0,0.0
2024-03-28 00:00:00-04:00,419.446036304839,420.35276719813675,417.61265739375546,419.2069091796875,21871200,0.0,0.0
2024-04-01 00:00:00-04:00,422.42532544323956,426.35115812547906,420.70153623961255,423.0430908203125,16316000,0.0,0.0
2024-04-02 00:00:00-04:00,418.5991130717621,420.86096876567433,416.3372877856753,419.9243469238281,17912000,0.0,0.0
2024-04-03 00:00:00-04:00,418.22048493570827,421.73778835137483,417.58277204973547,418.9378967285156,16502300,0.0,0.0
2024-04-04 00:00:00-04:00,423.46155114559343,427.12833945948364,416.068253550806,416.37713623046875,19370900,0.0,0.0
2024-04-05 00:00:00-04:00,418.49949130961807,424.9761147954023,416.8155667706881,423.9896545410156,16544300,0.0,0.0
2024-04-08 00:00:00-04:00,423.6409193804279,425.7433163180875,421.77761916132215,423.06298828125,14272400,0.0,0.0
2024-04-09 00:00:00-04:00,424.9063459466705,426.20165844015906,420.10367338348533,424.7469177246094,12512300,0.0,0.0
2024-04-10 00:00:00-04:00,420.67163383024246,422.50501278575086,418.19059862320614,421.73779296875,16216600,0.0,0.0
2024-04-11 00:00:00-04:00,424.28859418130247,427.82581484762187,420.8410157834726,426.3909912109375,17966400,0.0,0.0
2024-04-12 00:00:00-04:00,422.5249521781749,423.650893158757,418.2603458072204,420.3826904296875,19232100,0.0,0.0
2024-04-15 00:00:00-04:00,425.06578708629894,425.2849970973167,411.9431381329404,412.15240478515625,20273500,0.0,0.0
2024-04-16 00:00:00-04:00,413.07904589917786,416.8952582906374,412.2420705278667,413.0889892578125,16765600,0.0,0.0
2024-04-17 00:00:00-04:00,415.74940334221725,417.37354608032194,408.85427703017245,410.3588562011719,15855500,0.0,0.0
2024-04-18 00:00:00-04:00,409.1532132353134,410.40869149599354,402.49724451606636,402.8160705566406,21029900,0.0,0.0
2024-04-19 00:00:00-04:00,402.5769461656378,404.0217435519042,396.339449885593,397.6846008300781,30276500,0.0,0.0
2024-04-22 00:00:00-04:00,398.6411348292365,401.4011922340004,394.326720664829,399.5179748535156,20286900,0.0,0.0
2024-04-23 00:00:00-04:00,402.78617655393526,406.73195665478823,401.61042761834875,406.1042175292969,15734500,0.0,0.0
2024-04-24 00:00:00-04:00,408.08703844851493,410.98657644886526,405.31703777585045,407.5888366699219,15065300,0.0,0.0
2024-04-25 00:00:00-04:00,392.61289730195864,398.4518380317162,386.6344758845294,397.6048889160156,40586500,0.0,0.0
2024-04-26 00:00:00-04:00,410.6877015039508,411.5147031453564,404.30075052532226,404.8587341308594,29694700,0.0,0.0
2024-04-29 00:00:00-04:00,403.7925555014032,404.85871464230763,397.7543521688509,400.8033447265625,19582100,0.0,0.0
2024-04-30 00:00:00-04:00,400.0460498169102,400.7136535719452,387.7703812443129,387.9297790527344,28781400,0.0,0.0
2024-05-01 00:00:00-04:00,391.1979854890888,400.2752376954743,388.9062694736309,393.5196228027344,23562500,0.0,0.0
2024-05-02 00:00:00-04:00,396.22986485240887,398.49169010971565,393.23068024330894,396.4092102050781,17709400,0.0,0.0
2024-05-03 00:00:00-04:00,400.8332267481025,405.6857072666299,400.4147238694429,405.1974792480469,17446700,0.0,0.0
2024-05-06 00:00:00-04:00,407.28995676641233,412.44134649548096,404.90853749941664,412.0527648925781,16996600,0.0,0.0
2024-05-07 00:00:00-04:00,413.1687335044037,413.17870727122335,407.6187579788331,407.86785888671875,20018200,0.0,0.0
2024-05-08 00:00:00-04:00,406.7020659589674,410.74746209427366,405.2472948266194,409.06353759765625,11792300,0.0,0.0
2024-05-09 00:00:00-04:00,409.09342143632676,411.2356830323753,407.628706970669,410.8371276855469,14689700,0.0,0.0
2024-05-10 00:00:00-04:00,411.454898796182,413.8861259760523,410.31898411359913,413.2484130859375,13402300,0.0,0.0
2024-05-13 00:00:00-04:00,416.50666601097504,416.8454395758238,409.34252191031106,412.2320861816406,15440200,0.0,0.0
2024-05-14 00:00:00-04:00,410.5382086979875,415.9885377174583,410.0698977801234,415.0618896484375,15109300,0.0,0.0
2024-05-15 00:00:00-04:00,417.14811372005255,423.04748418125,416.51924233374484,422.31878662109375,22239500,0.75,0.0
2024-05-16 00:00:00-04:00,421.04111473047993,424.65462746809226,419.5937417467572,420.2325744628906,17530100,0.0,0.0
2024-05-17 00:00:00-04:00,421.7797738940241,422.15909507145113,417.2778785450943,419.4539489746094,15352200,0.0,0.0
2024-05-20 00:00:00-04:00,419.45396241482433,426.00215742526564,419.2343570136284,424.5747375488281,16272100,0.0,0.0
2024-05-21 00:00:00-04:00,426.0620511343007,432.19101891399305,424.08563296720774,428.2680969238281,21453300,0.0,0.0
2024-05-22 00:00:00-04:00,429.31620330543893,431.6320366067369,426.36153729569446,429.74542236328125,18073700,0.0,0.0
2024-05-23 00:00:00-04:00,432.19101060705754,432.81988199819887,424.654606594968,426.23175048828125,17211700,0.0,0.0
2024-05-24 00:00:00-04:00,426.4214201614011,430.284452546189,423.6464230389501,429.3860778808594,11845800,0.0,0.0
2024-05-28 00:00:00-04:00,428.8570153768908,430.0448767681172,425.8324681657636,429.5457763671875,15718000,0.0,0.0
2024-05-29 00:00:00-04:00,424.9241078592897,430.1646621440202,424.9241078592897,428.3978576660156,15517100,0.0,0.0
2024-05-30 00:00:00-04:00,423.5365985674188,423.5365985674188,413.49470068821756,413.9239501953125,28424800,0.0,0.0
2024-05-31 00:00:00-04:00,416.0001981551101,416.0001981551101,403.7822296778057,414.38311767578125,47995300,0.0,0.0
2024-06-03 00:00:00-04:00,414.78239441586754,415.68076908060925,408.18430147617795,412.7760009765625,17484700,0.0,0.0
2024-06-04 00:00:00-04:00,411.68797587586874,415.69077109680313,408.9429234942185,415.3214416503906,14348900,0.0,0.0
2024-06-05 00:00:00-04:00,417.05827419686176,423.316982252091,415.55098123941247,423.24713134765625,16988000,0.0,0.0
2024-06-06 00:00:00-04:00,423.24713337206975,424.54478223440873,419.82328145689553,423.7561950683594,14861300,0.0,0.0
2024-06-07 00:00:00-04:00,425.43321093193657,425.5130535956995,422.2389560533201,423.0874328613281,13621700,0.0,0.0
2024-06-10 00:00:00-04:00,423.93590960030053,427.3098028561661,423.12736935564175,427.1001892089844,14003000,0.0,0.0
2024-06-11 00:00:00-04:00,424.714492210749,432.04128251107204,424.4848950575601,431.9015197753906,14551100,0.0,0.0
2024-06-12 00:00:00-04:00,434.5367860452445,442.6022352259115,432.4705030473988,440.2664489746094,22366200,0.0,0.0
2024-06-13 00:00:00-04:00,440.0568553290733,442.59229404362975,438.5795070893568,440.7855224609375,15960600,0.0,0.0
2024-06-14 00:00:00-04:00,437.4914526433868,442.34272445223553,435.93426180663823,441.77374267578125,13582000,0.0,0.0
2024-06-17 00:00:00-04:00,441.79369397889576,450.1286768563718,439.92706333342124,447.56329345703125,20790000,0.0,0.0
2024-06-18 00:00:00-04:00,448.90088872513473,449.3301382355733,444.0895838547788,445.5369567871094,17112500,0.0,0.0
2024-06-20 00:00:00-04:00,445.4970284658229,445.7266256285528,440.47607939422454,444.89813232421875,19877400,0.0,0.0
2024-06-21 00:00:00-04:00,446.57508828170745,449.769312632082,445.7066584412535,448.97076416015625,34486200,0.0,0.0
2024-06-24 00:00:00-04:00,448.99073575427695,451.9354404836348,445.6068506710909,446.8645935058594,15913700,0.0,0.0
2024-06-25 00:00:00-04:00,447.4435174764647,450.60782747881404,445.94621624676097,450.138671875,16747500,0.0,0.0
2024-06-26 00:00:00-04:00,448.1921782643384,452.7839082321868,447.3836380189599,451.34649658203125,16507000,0.0,0.0
2024-06-27 00:00:00-04:00,451.36643984920676,455.3492818389116,450.9571738571483,452.0352478027344,14806300,0.0,0.0
2024-06-28 00:00:00-04:00,452.25485824092095,454.560699725703,445.6068370446384,446.1458740234375,28362300,0.0,0.0
2024-07-01 00:00:00-04:00,447.8527763611413,456.547096834103,444.8581739492551,455.90826416015625,17662800,0.0,0.0
2024-07-02 00:00:00-04:00,452.38462669565615,458.763114135567,452.2947618141318,458.45367431640625,13979800,0.0,0.0
2024-07-03 00:00:00-04:00,457.36563430230166,460.1905292078966,457.05619448636736,459.94097900390625,9932800,0.0,0.0
2024-07-05 00:00:00-04:00,458.78307168504375,467.5073677076921,458.1442389904913,466.7187805175781,16000300,0.0,0.0
2024-07-08 00:00:00-04:00,465.71059339028005,466.8585487354724,463.6243572737453,465.4011535644531,12962300,0.0,0.0
2024-07-09 00:00:00-04:00,466.15979611649647,466.4891889928316,457.1759884825597,458.7132263183594,17207200,0.0,0.0
2024-07-10 00:00:00-04:00,460.3901839011476,465.62074645537155,458.03441412289084,465.4111328125,18196100,0.0,0.0
2024-07-11 00:00:00-04:00,462.14702910596276,463.9437784065974,450.73757052011626,453.8819274902344,23111200,0.0,0.0
2024-07-12 00:00:00-04:00,453.5125737072739,455.5389201916152,449.8392019313785,452.7339782714844,16324300,0.0,0.0
2024-07-15 00:00:00-04:00,452.48443329494324,456.4373305955963,450.61780257874887,453.14324951171875,14429400,0.0,0.0
2024-07-16 00:00:00-04:00,453.4027989347938,453.4826416005614,445.8564028188264,448.71124267578125,17175700,0.0,0.0
2024-07-17 00:00:00-04:00,441.79369593210816,444.0496395265401,438.3898274906823,442.7220153808594,21778000,0.0,0.0
2024-07-18 00:00:00-04:00,443.5405562956479,443.84999611813106,433.61843753799087,439.57769775390625,20794800,0.0,0.0
2024-07-19 00:00:00-04:00,432.32078277543104,440.34632592638405,431.2227557769831,436.32354736328125,20940400,0.0,0.0
2024-07-22 00:00:00-04:00,440.9951415745854,443.8000833958314,438.12031838604275,442.14306640625,15808800,0.0,0.0
2024-07-23 00:00:00-04:00,443.1013491115581,447.5832916213236,442.30280062043124,444.0496520996094,13107100,0.0,0.0
2024-07-24 00:00:00-04:00,439.6575641864461,440.6857098144858,426.8206857763536,428.1283264160156,26805800,0.0,0.0
2024-07-25 00:00:00-04:00,428.02849922740444,429.0267000469298,416.7588339080866,417.647216796875,29943800,0.0,0.0
2024-07-26 00:00:00-04:00,417.4475956401735,428.14830966269454,416.5192457247621,424.5048522949219,23583800,0.0,0.0
2024-07-29 00:00:00-04:00,430.8034993953489,431.3724811776246,423.93590329611,425.9622497558594,15125800,0.0,0.0
2024-07-30 00:00:00-04:00,426.950470567327,428.27806429980717,416.6090938774579,422.15911865234375,32687600,0.0,0.0
2024-07-31 00:00:00-04:00,419.7434462343891,421.0211420698181,411.4683528789598,417.5973205566406,42891400,0.0,0.0
2024-08-01 00:00:00-04:00,420.0329297410617,426.6909121222585,412.3467712755952,416.3595275878906,30296400,0.0,0.0
2024-08-02 00:00:00-04:00,411.747838603881,414.2533323621259,403.61250816930357,407.7550354003906,29437900,0.0,0.0
2024-08-05 00:00:00-04:00,388.46983486087413,400.31847397455925,384.8862670330075,394.4390563964844,40709200,0.0,0.0
2024-08-06 00:00:00-04:00,399.2803346769082,404.94014682452905,397.7830334218698,398.8910217285156,24946500,0.0,0.0
2024-08-07 00:00:00-04:00,407.9048180980064,409.34219932500315,396.7549009776476,397.7131652832031,20650900,0.0,0.0
2024-08-08 00:00:00-04:00,401.71593441788025,405.1297641120261,399.2204324052767,401.9654846191406,20203000,0.0,0.0
2024-08-09 00:00:00-04:00,403.3030798438404,407.3158362110672,401.5362753425401,405.28948974609375,19276700,0.0,0.0
2024-08-12 00:00:00-04:00,406.32761416420084,408.0245677048975,403.5126806044117,406.07806396484375,16762900,0.0,0.0
2024-08-13 00:00:00-04:00,408.85307563224285,414.20344793901165,408.83312258213994,413.26513671875,19414300,0.0,0.0
2024-08-14 00:00:00-04:00,414.05369406899246,416.96845391003643,411.70794647746885,416.1099853515625,18267000,0.0,0.0
2024-08-15 00:00:00-04:00,419.79998779296875,421.1099853515625,417.6600036621094,421.0299987792969,20752100,0.75,0.0
2024-08-16 00:00:00-04:00,420.6000061035156,421.3399963378906,417.29998779296875,418.4700012207031,22775600,0.0,0.0
2024-08-19 00:00:00-04:00,418.9599914550781,421.75,416.4599914550781,421.5299987792969,15234000,0.0,0.0
2024-08-20 00:00:00-04:00,421.70001220703125,425.8599853515625,421.6400146484375,424.79998779296875,16387600,0.0,0.0
2024-08-21 00:00:00-04:00,424.0799865722656,426.3999938964844,421.7200012207031,424.1400146484375,16067300,0.0,0.0
2024-08-22 00:00:00-04:00,424.3599853515625,426.7900085449219,414.6099853515625,415.54998779296875,19361900,0.0,0.0
2024-08-23 00:00:00-04:00,416.9800109863281,419.260009765625,412.0899963378906,416.7900085449219,18493800,0.0,0.0
2024-08-26 00:00:00-04:00,416.3699951171875,417.2799987792969,411.3399963378906,413.489990234375,13152800,0.0,0.0
2024-08-27 00:00:00-04:00,412.8599853515625,414.3599853515625,410.25,413.8399963378906,13492900,0.0,0.0
2024-08-28 00:00:00-04:00,414.8800048828125,415.0,407.30999755859375,410.6000061035156,14882700,0.0,0.0
2024-08-29 00:00:00-04:00,414.94000244140625,422.04998779296875,410.6000061035156,413.1199951171875,17045200,0.0,0.0
2024-08-30 00:00:00-04:00,415.6000061035156,417.489990234375,412.1300048828125,417.1400146484375,24308300,0.0,0.0
2024-09-03 00:00:00-04:00,417.9100036621094,419.8800048828125,407.0299987792969,409.44000244140625,20313600,0.0,0.0
2024-09-04 00:00:00-04:00,405.9100036621094,411.239990234375,404.3699951171875,408.8999938964844,15135800,0.0,0.0
2024-09-05 00:00:00-04:00,407.6199951171875,413.1000061035156,406.1300048828125,408.3900146484375,14195500,0.0,0.0
2024-09-06 00:00:00-04:00,409.05999755859375,410.6499938964844,400.79998779296875,401.70001220703125,19609500,0.0,0.0
2024-09-09 00:00:00-04:00,407.239990234375,408.6499938964844,402.1499938964844,405.7200012207031,15295100,0.0,0.0
2024-09-10 00:00:00-04:00,408.20001220703125,416.3299865722656,407.70001220703125,414.20001220703125,19594300,0.0,0.0
2024-09-11 00:00:00-04:00,415.5,423.989990234375,409.5799865722656,423.0400085449219,19266900,0.0,0.0
2024-09-12 00:00:00-04:00,423.30999755859375,427.3699951171875,419.75,427.0,17418800,0.0,0.0
2024-09-13 00:00:00-04:00,425.8299865722656,431.8299865722656,425.4599914550781,430.5899963378906,15874600,0.0,0.0
2024-09-16 00:00:00-04:00,430.6000061035156,433.5299987792969,428.2200012207031,431.3399963378906,13834700,0.0,0.0
2024-09-17 00:00:00-04:00,440.2300109863281,441.8500061035156,432.2699890136719,435.1499938964844,18874200,0.0,0.0
2024-09-18 00:00:00-04:00,435.0,436.0299987792969,430.4100036621094,430.80999755859375,18898000,0.0,0.0
2024-09-19 00:00:00-04:00,441.2300109863281,441.5,436.8999938964844,438.69000244140625,21706600,0.0,0.0
2024-09-20 00:00:00-04:00,437.2200012207031,439.239990234375,434.2200012207031,435.2699890136719,55167100,0.0,0.0
2024-09-23 00:00:00-04:00,434.2799987792969,436.4599914550781,430.3900146484375,433.510009765625,15128900,0.0,0.0
2024-09-24 00:00:00-04:00,433.0,433.3500061035156,426.1000061035156,429.1700134277344,17015800,0.0,0.0
2024-09-25 00:00:00-04:00,429.8299865722656,433.1199951171875,428.57000732421875,432.1099853515625,13396400,0.0,0.0
2024-09-26 00:00:00-04:00,435.0899963378906,435.29998779296875,429.1300048828125,431.30999755859375,14492000,0.0,0.0
2024-09-27 00:00:00-04:00,431.5199890136719,431.8500061035156,427.4700012207031,428.0199890136719,14896100,0.0,0.0
