Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-27 00:00:00-04:00,71.28003257389805,71.3760108018934,69.56041596565942,70.00032043457031,3962109,0.0,0.0
2023-10-30 00:00:00-04:00,70.43223142379759,71.76793535923998,70.20827975231546,71.59996795654297,3161626,0.0,0.0
2023-10-31 00:00:00-04:00,71.56797808357399,73.23960218158744,71.51198651817492,72.74371337890625,5555659,0.0,0.0
2023-11-01 00:00:00-04:00,72.9116768180418,73.06364663291436,71.63996322195294,72.4317855834961,4181934,0.0,0.0
2023-11-02 00:00:00-04:00,73.26360360512294,73.90345616649185,72.81570024381065,73.83147430419922,3144404,0.0,0.0
2023-11-03 00:00:00-04:00,74.79925306465168,75.83902347674399,74.4393364671733,75.07119750976562,3266396,0.0,0.0
2023-11-06 00:00:00-05:00,75.04720343784238,75.11918529992344,74.35935810485267,74.79925537109375,2578217,0.0,0.0
2023-11-07 00:00:00-05:00,74.31935348149649,74.7432603940215,74.03941757068246,74.50331115722656,2636223,0.0,0.0
2023-11-08 00:00:00-05:00,74.70326639572718,74.70326639572718,72.99964724995472,73.83946228027344,4142466,0.0,0.0
2023-11-09 00:00:00-05:00,74.04742505930014,74.55131267719673,73.30358817643528,73.34358215332031,2540543,0.0,0.0
2023-11-10 00:00:00-05:00,73.58352536292169,74.43133191957764,73.31158093882436,74.23137664794922,2864420,0.0,0.0
2023-11-13 00:00:00-05:00,74.14339765951398,74.48731664185142,73.51953545664136,74.1353988647461,2551307,0.0,0.0
2023-11-14 00:00:00-05:00,75.18316730442622,76.37490013580815,75.12717574156727,75.95899200439453,3972394,0.0,0.0
2023-11-15 00:00:00-05:00,76.33489875772335,77.74258431295836,76.33489875772335,77.43865203857422,4533079,0.0,0.0
2023-11-16 00:00:00-05:00,77.90173762870029,78.35668940916,77.10557942591447,77.75550842285156,3661913,1.254181,0.0
2023-11-17 00:00:00-05:00,78.20232039664461,78.27544240536427,77.18681107238406,77.45491027832031,9073693,0.0,0.0
2023-11-20 00:00:00-05:00,77.19494395873731,77.38179650821202,76.73999958780131,77.1624526977539,3986627,0.0,0.0
2023-11-21 00:00:00-05:00,76.86997151077847,76.98370944500866,76.1550600607909,76.35816192626953,3239605,0.0,0.0
2023-11-22 00:00:00-05:00,77.15431412206352,77.81236026086141,76.8780902688728,77.47927856445312,2863463,0.0,0.0
2023-11-24 00:00:00-05:00,77.42241127117441,77.97485160289824,77.27618208040668,77.95047760009766,1267640,0.0,0.0
2023-11-27 00:00:00-05:00,77.9910867675302,79.17720659119037,77.94234617917006,78.86036682128906,3939504,0.0,0.0
2023-11-28 00:00:00-05:00,78.73850953621498,80.50956101763272,78.42979441240887,80.03023529052734,5184182,0.0,0.0
2023-11-29 00:00:00-05:00,80.63142154003621,80.79390748664633,79.71340077530014,79.99774932861328,3087594,0.0,0.0
2023-11-30 00:00:00-05:00,80.13585286539681,81.30572349702594,79.82713772498256,80.48519134521484,7190950,0.0,0.0
2023-12-01 00:00:00-05:00,80.2983338655112,81.41133175344063,79.74589354872786,81.11886596679688,3329425,0.0,0.0
2023-12-04 00:00:00-05:00,81.51694641432707,84.31162447663927,81.42758248462708,84.03540802001953,6016119,0.0,0.0
2023-12-05 00:00:00-05:00,83.47484896793365,83.67795084434968,82.41059899028319,82.61370086669922,3675786,0.0,0.0
2023-12-06 00:00:00-05:00,82.59744345665771,84.14914371644365,82.564944787442,83.50733947753906,4285029,0.0,0.0
2023-12-07 00:00:00-05:00,83.71856587432463,84.1897595121491,83.19049956545899,83.9054183959961,2831650,0.0,0.0
2023-12-08 00:00:00-05:00,83.9785385131836,85.22964840218297,83.67794804267287,83.9785385131836,4119024,0.0,0.0
2023-12-11 00:00:00-05:00,84.24664004468362,84.66096846314768,83.45048187995451,83.80793762207031,4169136,0.0,0.0
2023-12-12 00:00:00-05:00,84.15726200146884,84.27099993209924,83.14176011923402,83.32048797607422,5590463,0.0,0.0
2023-12-13 00:00:00-05:00,82.86553817418003,84.66096369065225,81.00513014300958,84.64471435546875,7142512,0.0,0.0
2023-12-14 00:00:00-05:00,85.28651243857992,87.43939370817961,85.27026310316123,86.96007537841797,6894342,0.0,0.0
2023-12-15 00:00:00-05:00,86.39951415375369,87.35815826826017,86.08268175129149,86.91133117675781,13255507,0.0,0.0
2023-12-18 00:00:00-05:00,86.92757269355653,87.1712978875466,85.83894881397066,86.00955200195312,3616704,0.0,0.0
2023-12-19 00:00:00-05:00,86.41575641804947,86.72447154020125,86.02580203491411,86.31826782226562,3151101,0.0,0.0
2023-12-20 00:00:00-05:00,85.95268766082985,86.33451737754017,84.18976085180087,84.22225952148438,3883890,0.0,0.0
2023-12-21 00:00:00-05:00,84.6690819774835,85.81457857868872,84.57971804590267,85.7577133178711,2624263,0.0,0.0
2023-12-22 00:00:00-05:00,86.0176746355588,87.26065975208836,85.91206137572915,86.38325500488281,2728913,0.0,0.0
2023-12-26 00:00:00-05:00,86.35889208323464,88.21930009043254,86.33451808077346,87.829345703125,3332176,0.0,0.0
2023-12-27 00:00:00-05:00,87.73998271288391,88.63362942886488,87.48001558956899,88.3411636352539,2922785,0.0,0.0
2023-12-28 00:00:00-05:00,88.27617174862456,89.51103223625617,88.26804708123086,89.11295318603516,3360282,0.0,0.0
2023-12-29 00:00:00-05:00,88.9585916411169,89.33229668799122,88.34928606659518,88.8123550415039,2887622,0.0,0.0
2024-01-02 00:00:00-05:00,88.2436693602269,89.90098283041706,88.10556484638931,89.36479187011719,3321053,0.0,0.0
2024-01-03 00:00:00-05:00,88.73924491762138,88.9260974504695,86.76509890803166,87.56938171386719,3547575,0.0,0.0
2024-01-04 00:00:00-05:00,87.80497552361253,88.82860954137182,87.50438505255737,87.87809753417969,3319976,0.0,0.0
2024-01-05 00:00:00-05:00,87.72373166913282,88.9504674927016,87.37440062232554,88.21929931640625,1991579,0.0,0.0
2024-01-08 00:00:00-05:00,87.9512014629509,88.51988366471495,87.4068858487354,88.43864440917969,2535042,0.0,0.0
2024-01-09 00:00:00-05:00,87.90246065949317,88.79611478260733,87.2119158113741,88.63362884521484,2939768,0.0,0.0
2024-01-10 00:00:00-05:00,88.5686351719108,88.649874430662,87.60999116219779,87.98370361328125,2391761,0.0,0.0
2024-01-11 00:00:00-05:00,87.98370393849422,88.55238616487205,87.09817451708236,88.48739624023438,3212217,0.0,0.0
2024-01-12 00:00:00-05:00,88.8936036591076,89.49478457940752,87.65061848077754,87.83747100830078,3490526,0.0,0.0
2024-01-16 00:00:00-05:00,87.47188376635313,87.79684820367645,86.66760104646286,87.447509765625,3631534,0.0,0.0
2024-01-17 00:00:00-05:00,86.80570778302005,87.46376134144425,85.7333332666834,86.1801528930664,3156842,0.0,0.0
2024-01-18 00:00:00-05:00,86.38326201599982,86.71635115680743,85.57897920779511,86.4726333618164,2981748,0.0,0.0
2024-01-19 00:00:00-05:00,86.71634900727148,88.03244878925716,85.38399989008556,87.54500579833984,3910322,0.0,0.0
2024-01-22 00:00:00-05:00,88.14618761200036,88.88548047994456,87.25254088413244,87.75623321533203,5879656,0.0,0.0
2024-01-23 00:00:00-05:00,81.93939467402912,81.93939467402912,76.45565163921991,78.07234191894531,32544236,0.0,0.0
2024-01-24 00:00:00-05:00,78.51103500396727,78.83599946816629,75.3345271962447,75.74885559082031,11202454,0.0,0.0
2024-01-25 00:00:00-05:00,76.18755262104362,78.2185713105556,76.04944809448837,77.974853515625,7322988,0.0,0.0
2024-01-26 00:00:00-05:00,78.16982349110951,78.72225637230224,77.82048504707677,77.98296356201172,4449359,0.0,0.0
2024-01-29 00:00:00-05:00,77.99109717270227,78.71414073181096,77.53615283090316,78.29981231689453,4544800,0.0,0.0
2024-01-30 00:00:00-05:00,78.12920819686735,78.4054246658917,76.99996090409776,77.78799438476562,3827798,0.0,0.0
2024-01-31 00:00:00-05:00,77.9423529151413,77.9423529151413,76.49626586487904,76.65062713623047,8260533,0.0,0.0
2024-02-01 00:00:00-05:00,76.68311590079726,78.00734030705385,76.31753552282571,77.91797637939453,3943571,0.0,0.0
2024-02-02 00:00:00-05:00,77.40615581765215,77.50364440813092,76.6018730929479,77.07306671142578,4440030,0.0,0.0
2024-02-05 00:00:00-05:00,76.56938655956526,76.56938655956526,75.21266346314461,75.33452606201172,5354372,0.0,0.0
2024-02-06 00:00:00-05:00,75.34265340235541,76.24442480513518,75.06642952498581,76.17130279541016,4453186,0.0,0.0
2024-02-07 00:00:00-05:00,76.8537278576129,76.94309178684873,75.96008115223677,76.23629760742188,4521956,0.0,0.0
2024-02-08 00:00:00-05:00,76.48814616736465,76.67499870823315,75.31828291339578,75.71636199951172,4741303,0.0,0.0
2024-02-09 00:00:00-05:00,75.71635856852502,75.79759783308855,75.05830495822258,75.4726333618164,4388244,0.0,0.0
2024-02-12 00:00:00-05:00,75.65136906503197,77.22743601069139,75.59449639040496,76.87809753417969,4893673,0.0,0.0
2024-02-13 00:00:00-05:00,75.79759822932563,76.35816324247861,74.24589787467671,75.27765655517578,5496338,0.0,0.0
2024-02-14 00:00:00-05:00,75.55387341835723,75.74885803357883,74.87957787848835,75.08267974853516,6024132,0.0,0.0
2024-02-15 00:00:00-05:00,75.56995943083452,76.44541095436968,75.24785699582787,76.2967529296875,4559391,1.262542,0.0
2024-02-16 00:00:00-05:00,75.86728619041311,76.02420383815888,75.33044877627565,75.36348724365234,5345522,0.0,0.0
2024-02-20 00:00:00-05:00,75.2395966094769,76.38760039342708,74.76056900204445,75.83424377441406,5174614,0.0,0.0
2024-02-21 00:00:00-05:00,75.67732363801761,75.95813554250351,75.14049375223186,75.74340057373047,4065563,0.0,0.0
2024-02-22 00:00:00-05:00,75.61951776620499,76.32979210882314,75.27263644421356,76.1728744506836,5083837,0.0,0.0
2024-02-23 00:00:00-05:00,76.30501175947579,76.75926056249367,75.90858027706236,76.4619369506836,3774217,0.0,0.0
2024-02-26 00:00:00-05:00,76.13156735688264,76.39586000984117,75.52040095911728,75.83424377441406,3914388,0.0,0.0
2024-02-27 00:00:00-05:00,75.98290886120915,76.27197282546604,75.55343895493203,76.23067474365234,2736807,0.0,0.0
2024-02-28 00:00:00-05:00,75.9829154471909,76.50323364241153,75.50388780121662,75.53692626953125,3543030,0.0,0.0
2024-02-29 00:00:00-05:00,75.98291575141174,76.22242203921085,75.45433793699614,76.08202362060547,6169446,0.0,0.0
2024-03-01 00:00:00-05:00,76.015944713994,76.015944713994,75.0661565960791,75.8672866821289,4064128,0.0,0.0
2024-03-04 00:00:00-05:00,75.23960425220702,75.85903032930689,74.72754566325035,75.5204086303711,6678703,0.0,0.0
2024-03-05 00:00:00-05:00,75.71035953876714,77.13090810237092,75.62777090807326,76.55278015136719,5251636,0.0,0.0
2024-03-06 00:00:00-05:00,77.21350649219967,77.3786837583429,75.92509668615392,76.4123764038086,3591349,0.0,0.0
2024-03-07 00:00:00-05:00,76.85010561045874,77.0565809602826,76.07376191247148,76.4949722290039,3751613,0.0,0.0
2024-03-08 00:00:00-05:00,77.21350985946232,78.24588665824625,76.95747679601327,77.5521240234375,4925846,0.0,0.0
2024-03-11 00:00:00-04:00,77.61820034746626,78.0146318292786,77.18873039678718,77.67601013183594,4206571,0.0,0.0
2024-03-12 00:00:00-04:00,82.75530718308266,83.29213709653406,80.23630474673755,81.53297424316406,16737302,0.0,0.0
2024-03-13 00:00:00-04:00,82.35886859612168,85.96805731929358,81.92939867345007,85.9515380859375,12935338,0.0,0.0
2024-03-14 00:00:00-04:00,85.36514688939512,86.33971387668682,84.44013760443974,85.16693115234375,8282539,0.0,0.0
2024-03-15 00:00:00-04:00,85.06782452344133,87.16561656330919,84.88612801785436,86.7196273803711,32098966,0.0,0.0
2024-03-18 00:00:00-04:00,86.33145639503425,87.78504352679666,86.24060814131748,86.55445098876953,6622491,0.0,0.0
2024-03-19 00:00:00-04:00,87.37209674988189,88.37143512199536,86.34797952486956,86.98392486572266,6987869,0.0,0.0
2024-03-20 00:00:00-04:00,86.71136540495007,90.10581927928585,86.25712415333639,89.28817749023438,8390299,0.0,0.0
2024-03-21 00:00:00-04:00,89.36251058371525,90.1801599462179,89.02389641783077,89.0899658203125,7886663,0.0,0.0
2024-03-22 00:00:00-04:00,88.86697128094217,89.29644123771307,88.16495656059614,88.18973541259766,5321243,0.0,0.0
2024-03-25 00:00:00-04:00,87.46294545144553,88.21451790682576,86.53793609718817,86.58748626708984,6680019,0.0,0.0
2024-03-26 00:00:00-04:00,85.9432798552211,86.44707879997296,84.57228143446312,84.76223754882812,7279693,0.0,0.0
2024-03-27 00:00:00-04:00,85.06783079813786,86.52141802234601,85.05957118035221,86.38101959228516,4641676,0.0,0.0
2024-03-28 00:00:00-04:00,86.3975265454804,87.76026543533223,86.38101484696378,87.60334777832031,5245776,0.0,0.0
2024-04-01 00:00:00-04:00,89.9371785389838,93.186961116133,87.15164523275082,92.8708724975586,13004800,0.0,1.196
2024-04-02 00:00:00-04:00,91.9621160985278,93.26598255583166,90.77678569594136,91.70529174804688,8912000,0.0,0.0
2024-04-03 00:00:00-04:00,92.1991784058022,93.54255684832847,91.36944865161365,92.05101776123047,6060200,0.0,0.0
2024-04-04 00:00:00-04:00,93.33513027723124,94.50070848339801,89.12720191163778,89.43341064453125,5864200,0.0,0.0
2024-04-05 00:00:00-04:00,89.32474663224595,90.30264454277616,88.4456249943502,89.91741180419922,3513600,0.0,0.0
2024-04-08 00:00:00-04:00,90.08533821566715,91.75468521801176,90.08533821566715,90.8064193725586,3706700,0.0,0.0
2024-04-09 00:00:00-04:00,90.97434243157458,92.06089660656755,90.87556614951109,91.47811126708984,4237700,0.0,0.0
2024-04-10 00:00:00-04:00,90.65825406538035,91.57688780986592,89.46304371587068,91.49786376953125,3494900,0.0,0.0
2024-04-11 00:00:00-04:00,91.70528931725548,92.41649055441462,91.34969623482263,92.0411376953125,2993700,0.0,0.0
2024-04-12 00:00:00-04:00,91.62628276222358,91.67566713696246,90.03595969436967,90.19400024414062,3590100,0.0,0.0
2024-04-15 00:00:00-04:00,90.8558170998555,91.64603492027571,89.64084693295842,90.18412780761719,3674800,0.0,0.0
2024-04-16 00:00:00-04:00,89.82851577486366,90.21374851496385,89.06792264666316,89.93717193603516,3037000,0.0,0.0
2024-04-17 00:00:00-04:00,90.60886741177742,90.98422028969908,89.22597688531523,89.84827423095703,3421600,0.0,0.0
2024-04-18 00:00:00-04:00,90.28289917918832,91.3003091834936,89.75937811181936,90.36192321777344,3069400,0.0,0.0
2024-04-19 00:00:00-04:00,90.12484772425562,91.27067363235442,89.98655942998808,91.14225769042969,3588000,0.0,0.0
2024-04-22 00:00:00-04:00,91.40896729274534,91.57688772619264,90.57922994228394,91.48799133300781,2992900,0.0,0.0
2024-04-23 00:00:00-04:00,91.84359004358029,92.8906321784892,91.65590983594677,91.86334228515625,3729800,0.0,0.0
2024-04-24 00:00:00-04:00,91.45835016702237,92.09053494261492,90.30265185767506,90.89531707763672,3813400,0.0,0.0
2024-04-25 00:00:00-04:00,90.47057079565931,90.87556333657506,89.54206472962646,90.29277801513672,2954800,0.0,0.0
2024-04-26 00:00:00-04:00,90.38167310300754,91.06324222977756,89.96680821547227,90.7076416015625,4520900,0.0,0.0
2024-04-29 00:00:00-04:00,90.44093476215973,91.48798437564457,90.44093476215973,91.03360748291016,4905000,0.0,0.0
2024-04-30 00:00:00-04:00,94.55997880318475,96.64418317545707,92.63380743515579,95.3304443359375,16731900,0.0,0.0
2024-05-01 00:00:00-04:00,96.90100616339653,98.48144922571863,96.09102862294728,97.23685455322266,11062600,0.0,0.0
2024-05-02 00:00:00-04:00,96.76271603968038,97.19734069966884,95.46872948435616,95.62677001953125,6317100,0.0,0.0
2024-05-03 00:00:00-04:00,96.38736072750794,96.9899057958689,95.65639972042132,95.96261596679688,4818500,0.0,0.0
2024-05-06 00:00:00-04:00,95.90335091594271,96.55528793520884,95.36007760270145,95.40946197509766,4329500,0.0,0.0
2024-05-07 00:00:00-04:00,95.40946144263403,95.99225430837527,94.35253941657,94.37229919433594,4409000,0.0,0.0
2024-05-08 00:00:00-04:00,94.22413552593831,95.26130536014017,93.84878262799684,95.17240142822266,3489900,0.0,0.0
2024-05-09 00:00:00-04:00,94.9155690583337,96.1898033766752,94.72789639325407,96.14041900634766,2584200,0.0,0.0
2024-05-10 00:00:00-04:00,97.34551047099079,98.44194449120117,96.97015006354945,97.72086334228516,4157900,0.0,0.0
2024-05-13 00:00:00-04:00,97.79000280502589,100.49651188365002,97.79000280502589,98.41230010986328,5578700,0.0,0.0
2024-05-14 00:00:00-04:00,98.70864333498092,99.96311792013282,98.58023492426366,98.8568115234375,2973100,0.0,0.0
2024-05-15 00:00:00-04:00,98.96546987137735,100.42737693809484,98.9259578511759,100.00263214111328,4203300,0.0,0.0
2024-05-16 00:00:00-04:00,100.47677000078889,103.93399267855648,100.34835404962321,103.5783920288086,8384500,0.0,0.0
2024-05-17 00:00:00-04:00,103.92411120369096,104.4278800391719,103.40059012625757,103.97350311279297,5396500,0.0,0.0
2024-05-20 00:00:00-04:00,103.9339903015723,104.74396786610765,103.3511974304234,103.92411041259766,3962700,0.0,0.0
2024-05-21 00:00:00-04:00,103.60802107748941,103.7561892665003,101.39540073967416,101.87940979003906,4603000,0.0,0.0
2024-05-22 00:00:00-04:00,101.38551879846574,101.84977559776678,99.71617180595274,100.24957275390625,3807800,0.0,0.0
2024-05-23 00:00:00-04:00,99.88155716358072,99.98101945686211,98.37965908151257,98.9764404296875,3845500,0.7,0.0
2024-05-24 00:00:00-04:00,99.27482306315537,99.98101518027917,98.8073419573936,99.13557434082031,2602000,0.0,0.0
2024-05-28 00:00:00-04:00,99.02616531862783,99.57321930079637,97.2954971754281,98.15088653564453,4360900,0.0,0.0
2024-05-29 00:00:00-04:00,97.27560672415525,97.37506901391072,96.2411822160286,97.0368881225586,4826600,0.0,0.0
2024-05-30 00:00:00-04:00,97.16619433867096,97.70329980074382,96.37048085667722,97.67345428466797,4520300,0.0,0.0
2024-05-31 00:00:00-04:00,97.53420881007055,99.71246865845622,96.89764103868151,99.60305786132812,21754400,0.0,0.0
2024-06-03 00:00:00-04:00,99.83182749622986,100.24957367141674,98.43933265712056,99.22509765625,4508100,0.0,0.0
2024-06-04 00:00:00-04:00,98.46916892133933,98.86702566700158,97.15624697259426,98.08126068115234,4988100,0.0,0.0
2024-06-05 00:00:00-04:00,98.29013572396272,99.11568715967857,97.3452325741101,98.52884674072266,3115400,0.0,0.0
2024-06-06 00:00:00-04:00,98.27024364328524,99.01622219040992,97.63367589015108,97.69335174560547,2510000,0.0,0.0
2024-06-07 00:00:00-04:00,98.97643870133089,101.41329899236139,97.87238981166756,100.31919860839844,5636700,0.0,0.0
2024-06-10 00:00:00-04:00,99.89149968491122,101.29393538967744,99.74230245968432,100.12026977539062,3507600,0.0,0.0
2024-06-11 00:00:00-04:00,99.56327368530202,100.92593063322222,98.69794338282645,100.7767333984375,2831500,0.0,0.0
2024-06-12 00:00:00-04:00,102.06976360185787,103.12407754970869,100.21973614603402,100.66732025146484,3704600,0.0,0.0
2024-06-13 00:00:00-04:00,101.47297409424287,102.24879817488271,100.19983855958216,100.99555206298828,5034700,0.0,0.0
2024-06-14 00:00:00-04:00,99.96112914281221,100.87619437442508,98.77750737439756,100.3589859008789,2685000,0.0,0.0
2024-06-17 00:00:00-04:00,99.44392039596242,100.89609110870133,99.38423694990023,99.990966796875,3490000,0.0,0.0
2024-06-18 00:00:00-04:00,99.53343167715425,100.92592649726953,99.52348317164655,100.22967529296875,3446200,0.0,0.0
2024-06-20 00:00:00-04:00,99.72241906824547,101.79126057051909,99.6527947040606,101.11491394042969,3476600,0.0,0.0
2024-06-21 00:00:00-04:00,101.38346316718753,101.89073072962158,100.40871447746,101.84099578857422,7866200,0.0,0.0
2024-06-24 00:00:00-04:00,101.6321202344534,102.94504220835381,101.13480118996858,102.43777465820312,2948000,0.0,0.0
2024-06-25 00:00:00-04:00,102.3283667458427,102.62676121633949,100.74689578227486,101.50282287597656,5164200,0.0,0.0
2024-06-26 00:00:00-04:00,101.07512298600676,101.2541581414036,100.0307499814442,100.9060287475586,2356100,0.0,0.0
2024-06-27 00:00:00-04:00,101.41329489765899,103.48214386759334,101.09501102447571,102.61680603027344,4338300,0.0,0.0
2024-06-28 00:00:00-04:00,102.45766987066229,103.41252150869019,101.11490999182575,101.6420669555664,6196500,0.0,0.0
2024-07-01 00:00:00-04:00,102.30847714113624,102.89530998665697,99.67268461804078,100.07054138183594,2705600,0.0,0.0
2024-07-02 00:00:00-04:00,100.0208050997538,101.38346203122563,99.9213428072601,101.07512664794922,2291300,0.0,0.0
2024-07-03 00:00:00-04:00,100.74689425308216,101.60228362780367,100.14016440383814,101.07512664794922,1230800,0.0,0.0
2024-07-05 00:00:00-04:00,100.85630626878756,101.11491430318199,100.1003791774351,100.7767333984375,3059600,0.0,0.0
2024-07-08 00:00:00-04:00,100.96571235463223,102.18911292807987,100.08048508165426,100.55790710449219,2338700,0.0,0.0
2024-07-09 00:00:00-04:00,100.30924801898293,100.91597784983351,98.9366502118135,99.15547180175781,2809300,0.0,0.0
2024-07-10 00:00:00-04:00,99.27482754581774,101.28400078192217,97.73314302507032,101.1248550415039,4519500,0.0,0.0
2024-07-11 00:00:00-04:00,101.8310423576952,103.71090769337123,101.25415804727389,102.6764907836914,4581100,0.0,0.0
2024-07-12 00:00:00-04:00,103.23348769568437,104.73539332798006,103.13402540493665,103.48214721679688,3381000,0.0,0.0
2024-07-15 00:00:00-04:00,104.33753897763779,104.43700127067446,102.0200303662994,102.16922760009766,3316600,0.0,0.0
2024-07-16 00:00:00-04:00,100.32914598132884,103.13402506674066,100.32914598132884,102.75605773925781,3609000,0.0,0.0
2024-07-17 00:00:00-04:00,102.30847155216577,104.23807181864457,102.13938490304795,104.07892608642578,3567900,0.0,0.0
2024-07-18 00:00:00-04:00,103.66118192497655,104.95420687604962,102.88536543663542,103.46224975585938,3023800,0.0,0.0
2024-07-19 00:00:00-04:00,104.18833675011574,104.18833675011574,102.57702036160022,103.36278533935547,2884900,0.0,0.0
2024-07-22 00:00:00-04:00,103.5020336249886,104.47678225829341,101.85093839890371,104.40715789794922,2686600,0.0,0.0
2024-07-23 00:00:00-04:00,104.43699834437847,104.70554728690145,103.61144691718141,104.16844940185547,2172600,0.0,0.0
2024-07-24 00:00:00-04:00,103.9993540571944,104.53645952502559,102.52729396475591,102.69638061523438,3252000,0.0,0.0
2024-07-25 00:00:00-04:00,102.16922661993108,104.22812717883274,101.22431587393145,102.83563232421875,4598100,0.0,0.0
2024-07-26 00:00:00-04:00,112.08576592333176,127.34351019117472,112.08576592333176,126.47817993164062,32748900,0.0,0.0
2024-07-29 00:00:00-04:00,127.31367539060719,127.960184077661,123.46442325436419,124.48890686035156,10816700,0.0,0.0
2024-07-30 00:00:00-04:00,125.17519776750525,127.00533573564576,123.44452967570409,126.07037353515625,6746500,0.0,0.0
2024-07-31 00:00:00-04:00,125.95101607551419,127.91046187610911,124.65799113757238,126.8660888671875,6889900,0.0,0.0
2024-08-01 00:00:00-04:00,126.81635374305439,127.2539969215421,123.76281517607481,125.79187774658203,5563700,0.0,0.0
2024-08-02 00:00:00-04:00,125.13541723072885,127.0650175776404,124.11094119944661,124.56847381591797,4021400,0.0,0.0
2024-08-05 00:00:00-04:00,118.92887204244333,124.64804086396546,118.67026402312882,123.94184875488281,6669700,0.0,0.0
2024-08-06 00:00:00-04:00,122.69855708824014,125.45370129675108,122.06198930890577,124.22035217285156,4334300,0.0,0.0
2024-08-07 00:00:00-04:00,124.7176653454488,125.89133855610989,122.03214562725984,122.17139434814453,3410100,0.0,0.0
2024-08-08 00:00:00-04:00,121.79343030135931,125.0657905070199,121.52488135772145,124.45906066894531,2932900,0.0,0.0
2024-08-09 00:00:00-04:00,123.97169254833966,123.97169254833966,122.67865997907114,123.50421142578125,3247700,0.0,0.0
2024-08-12 00:00:00-04:00,123.33512276113824,123.42463654647527,121.88295206505288,122.69855499267578,2585800,0.0,0.0
2024-08-13 00:00:00-04:00,122.7681760790703,124.72761427190261,122.08187338918853,124.6778793334961,3056600,0.0,0.0
2024-08-14 00:00:00-04:00,124.29992183870272,126.35882235690293,123.96174094612388,125.49348449707031,3252800,0.0,0.0
2024-08-15 00:00:00-04:00,126.63731807595704,127.25399640783789,125.49348278401834,126.47817993164062,3359900,0.0,0.0
2024-08-16 00:00:00-04:00,126.06043144100391,126.6572127869603,125.34429079046166,126.3687744140625,3812600,0.0,0.0
2024-08-19 00:00:00-04:00,126.39861297607422,127.1644809826644,125.85155897959082,126.39861297607422,2243600,0.0,0.0
2024-08-20 00:00:00-04:00,126.30908954051932,127.38330809268301,126.19967874300666,127.0152816772461,2792900,0.0,0.0
2024-08-21 00:00:00-04:00,127.1545324899694,129.29301353517667,126.97550491490523,128.53707885742188,3664600,0.0,0.0
2024-08-22 00:00:00-04:00,128.40778045904327,129.05428913149493,127.61206697042954,127.91046142578125,2300400,0.0,0.0
2024-08-23 00:00:00-04:00,128.53707653553596,129.94946080665258,128.159124380459,129.85000610351562,2618800,0.0,0.0
2024-08-26 00:00:00-04:00,129.60000610351562,131.9199981689453,129.60000610351562,131.85000610351562,3915800,0.7,0.0
2024-08-27 00:00:00-04:00,131.32000732421875,132.6199951171875,130.9499969482422,131.39999389648438,2878500,0.0,0.0
2024-08-28 00:00:00-04:00,131.39999389648438,132.6199951171875,131.14999389648438,131.61000061035156,3274000,0.0,0.0
2024-08-29 00:00:00-04:00,131.64999389648438,133.17999267578125,131.33999633789062,132.91000366210938,2992600,0.0,0.0
2024-08-30 00:00:00-04:00,133.07000732421875,134.99000549316406,132.61000061035156,134.69000244140625,6092800,0.0,0.0
2024-09-03 00:00:00-04:00,133.00999450683594,133.77999877929688,130.2100067138672,130.85000610351562,4024100,0.0,0.0
2024-09-04 00:00:00-04:00,131.19000244140625,132.86000061035156,130.85000610351562,132.14999389648438,3300700,0.0,0.0
2024-09-05 00:00:00-04:00,131.9199981689453,132.9499969482422,130.6999969482422,131.39999389648438,2726000,0.0,0.0
2024-09-06 00:00:00-04:00,130.5,132.10000610351562,128.02000427246094,128.60000610351562,3562200,0.0,0.0
2024-09-09 00:00:00-04:00,129.38999938964844,130.97999572753906,128.19000244140625,128.4600067138672,3616300,0.0,0.0
2024-09-10 00:00:00-04:00,128.85000610351562,130.16000366210938,128.4600067138672,130.08999633789062,2732500,0.0,0.0
2024-09-11 00:00:00-04:00,129.5,130.3800048828125,127.12000274658203,130.22999572753906,3283800,0.0,0.0
2024-09-12 00:00:00-04:00,130.3000030517578,132.72000122070312,130.10000610351562,132.02999877929688,3978800,0.0,0.0
2024-09-13 00:00:00-04:00,131.8800048828125,133.3699951171875,131.35000610351562,133.17999267578125,2670100,0.0,0.0
2024-09-16 00:00:00-04:00,133.97999572753906,135.27999877929688,133.8300018310547,134.61000061035156,3069300,0.0,0.0
2024-09-17 00:00:00-04:00,134.08999633789062,134.42999267578125,132.30999755859375,133.57000732421875,3969000,0.0,0.0
2024-09-18 00:00:00-04:00,133.25999450683594,134.27999877929688,131.75999450683594,133.36000061035156,2960900,0.0,0.0
2024-09-19 00:00:00-04:00,134.39999389648438,135.32000732421875,133.32000732421875,133.83999633789062,2691500,0.0,0.0
2024-09-20 00:00:00-04:00,133.00999450683594,134.9499969482422,132.77000427246094,134.77000427246094,11579600,0.0,0.0
2024-09-23 00:00:00-04:00,134.6999969482422,136.08999633789062,134.69000244140625,135.63999938964844,2638400,0.0,0.0
2024-09-24 00:00:00-04:00,136.47000122070312,137.94000244140625,136.35000610351562,137.22000122070312,3145300,0.0,0.0
2024-09-25 00:00:00-04:00,137.22999572753906,137.88999938964844,136.0399932861328,136.60000610351562,3579900,0.0,0.0
